NAME,ADDRESS,PHONE,CITY,COUNTY,STATE,LAT,LON,TYPE,WFO
City of Stuart Fire Rescue,800 S.E. Dr. Martin Luther King Jr. BLVD,772-288-5360,Stuart,MARTIN ,FL,27.19278,-80.2398735,FD,MLB
Seadrift Volunteer Fire Department,,361-785-2911,Seadrift,CALHOUN,TX,28.4141077,-96.7090988,FD,CRP
Beeville Volunteer Fire Department,,361-362-7609,Beeville,BEE,TX,28.4081985,-97.7468117,FD,CRP
Port O'Connor Volunteer Fire Department,,361-983-4604,Port O Connor,CALHOUN,TX,28.4465262,-96.4100586,FD,CRP
Tivoli Volunteer Fire Department,01 crocket,361-526-1936,Tivoli,REFUGIO,TX,28.45765386,-96.88741706,FD,CRP
Parrish Fire District,12132 US Highway 301 N,941-721-2093,Parrish,MANATEE,FL,27.571194,-82.426491,FD,TBW
Desoto City Volunteer Fire Department,6800 George BLVD W,863-402-6870,Sebring,HIGHLANDS,FL,27.437733,-81.4218525,FD,TBW
Lorida Fire District,,863-655-0122,Lorida,HIGHLANDS,FL,27.421827,-81.238121,FD,TBW
Cotulla Volunteer Fire Department,702 N Main ST,830-879-3125,Cotulla,LA SALLE ,TX,28.44252852,-99.2361467,FD,CRP
West Sebring Volunteer Fire Department,3517 Hammock RD,863-386-6052,Sebring,HIGHLANDS,FL,27.47082605,-81.49910408,FD,TBW
Asherton Volunteer Fire Department,1001 W Carter,830-468-3314,Asherton,DIMMIT ,TX,28.44058606,-99.76267888,FD,EWX
Sebring Fire Department,301 N Mango ST,863-471-5105,Sebring,HIGHLANDS,FL,27.496746,-81.439884,FD,TBW
Hardee County Fire Rescue,149 K D Revell RD,863-773-3313,Wauchula,HARDEE ,FL,27.557478,-81.810864,FD,TBW
Normanna Volunteer Fire Department,,210-544-4861,Normanna,BEE,TX,28.528764,-97.7843105,FD,CRP
Magnolia Beach Volunteer Fire Department,873 Margie Tewmey RD,361-552-7449,Port Lavaca,CALHOUN,TX,28.55947594,-96.54304989,FD,CRP
Sun 'n Lake of Sebring Fire Department,5306 Sun N Lake BLVD,863-382-2196,Sebring,HIGHLANDS,FL,27.533997,-81.518373,FD,TBW
St. Lucie County Fire Distrtict,5160 NW Milner DR,772-621-3312,Port Saint Lucie,SAINT LUCIE,FL,27.371223,-80.380224,FD,MLB
Pettus Tuleta Volunteer Fire Department,,000-000-0000,Tuleta,BEE,TX,28.571046,-97.79912,FD,CRP
Carrizo Springs Volunteer Fire Department,202 E Nopal ST,830-876-3125,Carrizo Springs,DIMMIT ,TX,28.522233,-99.8556435,FD,EWX
St Pete Beach Fire Department,7301 Gulf BLVD,727-363-9206,St Pete Beach,PINELLAS ,FL,27.741186,-82.7505315,FD,TBW
Port Lavaca Fire Department,1501 W Austin ST,361-552-3241,Port Lavaca,CALHOUN,TX,28.603548,-96.634773,FD,CRP
Gulfport Fire Department,2401 53RD ST S,727-893-1062,Gulfport,PINELLAS ,FL,27.746316,-82.705833,FD,TBW
Thomaston Volunteer Fire Department,106 W center ST,361-275-5580,Thomaston,CALHOUN,TX,28.6115443,-96.62336638,FD,CRP
South Pasadena Fire Department,911 Oleaner Way S,727-344-1666,South Pasadena,PINELLAS ,FL,27.759807,-82.7329905,FD,TBW
Avon Park Correctional Institution,,863-453-3174,Avon Park,HIGHLANDS,FL,27.59294,-81.51008,FD,TBW
Avon Park Fire Department,98 S Delaney AVE,863-453-6557,Avon Park,HIGHLANDS,FL,27.594945,-81.498501,FD,TBW
Treasure Island Fire Department,180 108TH AVE,727-547-4590,Treasure Island,PINELLAS ,FL,27.771039,-82.7682525,FD,TBW
Big Wells Volunteer Fire Department,,830-457-3444,Big Wells,DIMMIT ,TX,28.5694826,-99.5688564,FD,EWX
Saint Petersburg Fire & Rescue Station,400 Dr M L King Jr ST S,727-893-7694,StPetersburg,PINELLAS ,FL,27.766647,-82.645731,FD,TBW
"Bloomington Volunteer Fire Department, Inc.",,361-897-1585,Bloomington,VICTORIA ,TX,28.648626,-96.895034,FD,CRP
Madeira Beach Fire Department,300 Municipal DR,727-391-3400,Madeira Beach,PINELLAS ,FL,27.805482,-82.800513,FD,TBW
Highlands Lakes Volunteer Fire & Rescue Station,2840 N Highlands BLVD,863-452-3807,Avon Park,HIGHLANDS,FL,27.637767,-81.5229225,FD,TBW
"Olivia-Port Alto Volunteer Fire Department, Inc.",61 CR318,361-893-5622,Port Lavaca,CALHOUN,TX,28.67665391,-96.45131654,FD,CRP
Lealman Special Fire Control District,4360 55TH AVE N,727-526-5650,Saint Petersburg,PINELLAS ,FL,27.82190889,-82.69292485,FD,TBW
Matagorda Volunteer Fire Department,218 Market ST,979-863-7581,Matagorda,MATAGORDA,TX,28.69150603,-95.96854064,FD,HGX
Placedo Volunteer Fire Department,,361-571-7217,Placedo,VICTORIA ,TX,28.693176,-96.7838615,FD,CRP
City of Seminole Fire Rescue Department,9199 113TH ST,727-393-8711,Seminole,PINELLAS ,FL,27.856602,-82.794024,FD,TBW
Dilley Volunteer Fire Department,,830-965-1969,Dilley,FRIO ,TX,28.6687123,-99.1670601,FD,EWX
DaCosta Volunteer Fire Department,144 Commerce AVE,000-000-0000,Victoria,VICTORIA ,TX,28.721223,-96.87402,FD,CRP
Goliad Volunteer Fire Department,,361-645-3222,Goliad,GOLIAD ,TX,28.715622,-97.380062,FD,CRP
Pinellas Suncoast Fire & Rescue District,304 1ST ST,727-595-1117,Indian Rocks Beach,PINELLAS ,FL,27.881064,-82.84986,FD,TBW
Raisin Volunteer Fire Department,10842 US Highway 59 S,361-572-9327,Victoria,VICTORIA ,TX,28.727928,-97.144731,FD,CRP
Carancahua Volunteer Fire Department,4581 State HWY 35,361-972-2397,Palacios,JACKSON,TX,28.73320442,-96.42254133,FD,HGX
Fort Meade Fire Department,,863-285-1100,Fort Meade,POLK ,FL,27.750165,-81.7726535,FD,TBW
Pinellas Park Fire Department,11350 N 43rd ST,727-541-0712,Pinellas Park,PINELLAS ,FL,27.875349,-82.6931835,FD,TBW
Palacios Volunteer Fire Department,,361-972-3112,Palacios,MATAGORDA,TX,28.741641,-96.243992,FD,HGX
MacDill Air Force Base Fire Department,7621 Hillsborough Loop DR,813-828-3630,Tampa,HILLSBOROUGH ,FL,27.853686,-82.4918625,FD,TBW
Crystal City Volunteer Fire Department,101 E Dimmit ST,830-374-3477,Crystal City,ZAVALA ,TX,28.67864248,-99.82837817,FD,EWX
"City of Largo, Largo Fire Rescue",,727-587-6714,Largo,PINELLAS ,FL,27.909393,-82.7880425,FD,TBW
Frostproof Fire Department,,863-635-7863,Frostproof,POLK ,FL,27.740175,-81.5442515,FD,TBW
St. Petersburg/Clearwater International Airport ARFF Department,14700 Terminal BLVD,727-453-7823,Clearwater,PINELLAS ,FL,27.90665862,-82.69247263,FD,TBW
Lone Tree Volunteer Fire Department,727 Burkhart RD,000-000-0000,Victoria,VICTORIA ,TX,28.77241454,-96.9051443,FD,CRP
Quail Creek Volunteer Fire Department,702 Chukar DR,361-578-8587,Victoria,VICTORIA ,TX,28.777104,-97.085142,FD,CRP
Eagle Pass Fire Department,2558 El Indio HWY,830-757-4231,Eagle Pass,MAVERICK ,TX,28.690047,-100.4791905,FD,EWX
Clearwater Fire & Rescue,,727-562-4334,Clearwater,PINELLAS ,FL,27.963069,-82.746224,FD,TBW
Bloomingdale Volunteer Fire Department,4705 E Bloomingdale AVE,813-744-5906,Valrico,HILLSBOROUGH ,FL,27.893448,-82.2185235,FD,TBW
Victoria Fire Department,1703 E Airline RD,361-485-3450,Victoria,VICTORIA ,TX,28.82129645,-96.9865004,FD,CRP
La Ward Volunteer Fire Department,,361-872-2362,La Ward,JACKSON,TX,28.8446096,-96.4642951,FD,HGX
Ander-Weser Volunteer Fire Department,3306 E FM 1961,000-000-0000,Goliad,GOLIAD ,TX,28.83770637,-97.33545885,FD,CRP
Tampa Fire Rescue,808 E Zack ST,813-274-7011,Tampa,HILLSBOROUGH ,FL,27.951867,-82.45422,FD,TBW
Telferner Volunteer Fire Department,1150 HillRD,361-576-5101,Telferner ,VICTORIA ,TX,28.846044,-96.890112,FD,CRP
Safety Harbor Fire Department,700 Main ST,727-724-1520,Safety Harbor,PINELLAS ,FL,27.99074523,-82.69432827,FD,TBW
Indian River County Fire Rescue,4225 43RD AVE,772-562-2028,Vero Beach,INDIAN RIVER ,FL,27.67077823,-80.42978149,FD,MLB
Weesatche Volunteer Fire Department,67 Firehouse RD,000-000-0000,Weesatche,GOLIAD ,TX,28.84742824,-97.44863695,FD,CRP
Mulberry Fire Department,109 NW 9TH ST,863-425-2912,Mulberry,POLK ,FL,27.901944,-81.974574,FD,TBW
Dunedin Fire Department,1042 Virginia ST,727-298-3102,Dunedin,PINELLAS ,FL,28.01208777,-82.77033508,FD,TBW
Blessing Volunteer Fire Department,,361-588-6222,Blessing,MATAGORDA,TX,28.869558,-96.221474,FD,HGX
Polk County Fire Rescue,,863-519-7350,Bartow,POLK ,FL,27.895416,-81.8423315,FD,TBW
River's End Volunteer Fire Department,12070 FM 2918 RD,979-964-3440,Brazoria,BRAZORIA ,TX,28.873854,-95.458923,FD,HGX
Bartow Fire Department,110 E Church ST,863-534-5044,Bartow,POLK ,FL,27.898155,-81.843012,FD,TBW
Meyersville Volunteer Fire Department,,361-275-2049,Meyersville,DE WITT,TX,28.890762,-97.286993,FD,EWX
"Seffner Mango Volunteer Fire Department, Inc.",1706 S Kingsway RD,813-684-8662,Seffner,HILLSBOROUGH ,FL,27.98109,-82.2773025,FD,TBW
Fedhaven Volunteer Fire Company,700 Club Circle,863-679-4201,Fedhaven,POLK ,FL,27.86008533,-81.40911793,FD,TBW
Hillsborough County Fire Rescue,2709 E Hanna AVE,813-272-6600,Tampa,HILLSBOROUGH ,FL,28.00287,-82.428291,FD,TBW
Karnes City Volunteer Fire Department,103 E Calvert AVE,830-780-2320,Karnes City,KARNES ,TX,28.885185,-97.900812,FD,EWX
Lake Wales Fire Department,,863-678-4203,Lake Wales,POLK ,FL,27.898404,-81.6169805,FD,TBW
Oldsmar FireRescue,225 Pine AVE N,813-749-1200,Oldsmar,PINELLAS ,FL,28.043919,-82.6702515,FD,TBW
Dover-Turkey Creek Fire-Rescue,3138 Sydney-Dover RD,813-659-0903,Dover,HILLSBOROUGH ,FL,27.993699,-82.2075705,FD,TBW
Palm Harbor Special Fire Control & Rescue District,250 W Lake RD,727-784-0454,Palm Harbor,PINELLAS ,FL,28.06587,-82.7353935,FD,TBW
Plant City Fire Rescue,,813-757-9131,Plant City,HILLSBOROUGH ,FL,27.987045,-82.115891,FD,TBW
Charlotte Fire Department,,830-277-1414,Charlotte,ATASCOSA ,TX,28.8933,-98.7255035,FD,EWX
Nursery Volunteer Fire Department,,361-576-3245,Nursery,VICTORIA ,TX,28.924566,-97.0991225,FD,CRP
Temple Terrace Fire Department,124 Bullard PKWY,813-506-6700,Temple Terrace,HILLSBOROUGH ,FL,28.032957,-82.39212,FD,TBW
Midfield Volunteer Fire Department,Fourth and Rawls,361-588-7474,Midfield,MATAGORDA,TX,28.938789,-96.211602,FD,HGX
Indian River Shores Public Safety - Fire Services,6001 A1A,772-231-2451,Indian River Shores,INDIAN RIVER ,FL,27.747685,-80.389525,FD,MLB
Pearsall Volunteer Fire Department,,830-334-2326,Pearsall,FRIO ,TX,28.895046,-99.097604,FD,EWX
Jourdanton Volunteer Fire Department,,830-769-2384,Jourdanton,ATASCOSA ,TX,28.910904,-98.5670225,FD,EWX
Freeport Fire and EMS Department,131 E 4TH ST,979-233-2111,Freeport,BRAZORIA ,TX,28.94813245,-95.34591526,FD,HGX
Surfside Beach Volunteer Fire Department,402 Murex ST,979-233-5926,Surfside Beach,BRAZORIA ,TX,28.948869,-95.290803,FD,HGX
East Lake Tarpon Special Fire Control District,3375 Tarpon Lake BLVD,727-784-8668,Palm Harbor,PINELLAS ,FL,28.100007,-82.701513,FD,TBW
Markham Volunteer Fire Department,,979-000-0000,Markham,MATAGORDA,TX,28.963248,-96.067403,FD,HGX
"Jan-Phyl Volunteer Fire Department, Inc.",,863-521-8743,Eagle Lake,POLK ,FL,27.979287,-81.75392,FD,TBW
Brookston Volunteer Fire Department,,000-000-0000,Brookston,BRAZORIA ,TX,28.9690597,-95.3679375,FD,HGX
Cork-Knights Volunteer Fire Department,5302 Thonotosassa RD,813-757-3915,Plant City,HILLSBOROUGH ,FL,28.047258,-82.188972,FD,TBW
Edna Fire Department,126 W Main ST,361-782-3159,Edna,JACKSON,TX,28.97829,-96.6476205,FD,HGX
Jones Creek Volunteer Fire Department,220 Peach Point RD,979-233-3236,Freeport,BRAZORIA ,TX,28.98029437,-95.4713328,FD,HGX
Bay City Volunteer Fire Department,1920 6TH ST,979-245-8314,Bay City,MATAGORDA,TX,28.981629,-95.9671035,FD,HGX
Yorktown Fire Department,,000-000-0000,Yorktown,DE WITT,TX,28.974066,-97.498583,FD,EWX
Tarpon Springs Fire Rescue,444 S Huey AVE,727-938-3737,Tarpon Springs,PINELLAS ,FL,28.142694,-82.7448615,FD,TBW
Falls City Volunteer Fire Department,105 W Terrell ST,830-254-3211,Falls City,KARNES ,TX,28.98280452,-98.01787822,FD,EWX
Lakeland Fire Department,701 E Main ST,863-834-8200,Lakeland,POLK ,FL,28.045044,-81.949212,FD,TBW
Pleasanton Volunteer Fire Department,,830-569-2813,Pleasanton,ATASCOSA ,TX,28.982193,-98.46863,FD,EWX
"Van Uleck Volunteer Fire Department, Inc.",222 N 6th ST,979-245-4231,Van Uleck,MATAGORDA,TX,29.01886664,-95.89376055,FD,HGX
Winter Haven Fire Department,551 Third ST NW,863-291-5665,Winter Haven,POLK ,FL,28.027206,-81.7305435,FD,TBW
Brazoria Fire Department,,979-798-2195,Brazoria,BRAZORIA ,TX,29.020704,-95.5905425,FD,HGX
Clute Volunteer Fire Department ,100 Hargett ST,979-265-4742,Clute,BRAZORIA ,TX,29.0210514,-95.40466801,FD,HGX
Dundee Fire Department,,863-419-3100,Dundee,POLK ,FL,28.020426,-81.6173405,FD,TBW
Lake Jackson Volunteer Fire Department,10 Oak DR,979-415-2700,Lake Jackson,BRAZORIA ,TX,29.03729326,-95.44828443,FD,HGX
Ganado Volunteer Fire Department,110 E Putnam,361-771-3050,Ganado,JACKSON,TX,29.04075359,-96.51369567,FD,HGX
Lutz Volunteer Fire Association,129 Lutz Lake Fern RD,813-949-2463,Lutz,HILLSBOROUGH ,FL,28.15100791,-82.46303561,FD,TBW
Auburndale Fire Department,100 Ariana AVE,863-965-5522,Auburndale,POLK ,FL,28.067238,-81.79299,FD,TBW
Lake Hamilton Volunteer Fire Department,,863-439-0048,Lake Hamilton,POLK ,FL,28.043259,-81.62171,FD,TBW
Richwood Volunteer Fire Department,215 Halbert ST,979-265-8113,Richwood,BRAZORIA ,TX,29.055825,-95.4118215,FD,HGX
Sweeny Fire and Rescue,,979-548-3320,Sweeny,BRAZORIA ,TX,29.071797,-95.7245705,FD,HGX
Fordtran Volunteer Fire Department,25225 US Highway 77 N,361-772-1283,Yoakum,VICTORIA ,TX,29.067399,-96.9865605,FD,CRP
Old Ocean Volunteer Fire Department,,000-000-0000,Old Ocean,BRAZORIA ,TX,29.079888,-95.750144,FD,HGX
Wild Peach Volunteer Fire Department,CR 353,979-798-2351,Brazoria,BRAZORIA ,TX,29.08015798,-95.6304194,FD,HGX
Lake Alfred Fire Department,185 E Pomelo ST,863-291-5202,Lake Alfred,POLK ,FL,28.093032,-81.7284915,FD,TBW
Demi-John Volunteer Fire Department,4501 CO RD 459-A,979-233-1142,Freeport,BRAZORIA ,TX,29.08747793,-95.28783584,FD,HGX
Poth Volunteer Fire Department,111 Railroad ST,830-484-2111,Poth,WILSON ,TX,29.069937,-98.083773,FD,EWX
Cuero Fire Department,219 E Main ST,361-275-2411,Cuero,DE WITT,TX,29.08980332,-97.29004461,FD,EWX
New Port Richey Fire Department,5919 Main ST,727-853-1032,New Port Richey,PASCO,FL,28.250577,-82.716174,FD,TBW
Pasco County Fire Rescue,4111 Land O' Lakes BLVD STE 208,813-929-2750,Land O' Lakes,PASCO,FL,28.218204,-82.4598225,FD,TBW
Haines City Fire Department,138 N 11THST,863-421-3612,Haines City,POLK ,FL,28.110024,-81.6227415,FD,TBW
Land O'Lakes Volunteer Fire Department,,813-996-2610,Land O'Lakes,PASCO,FL,28.225095,-82.4358635,FD,TBW
Palm Bay Fire-Rescue,899 Carlyle AVE SE,321-409-6366,Palm Bay,BREVARD,FL,27.978786,-80.6449815,FD,MLB
Port Richey Fire Department,7824 Grand BLVD,727-816-1929,Port Richey,PASCO,FL,28.271007,-82.721601,FD,TBW
Louise Volunteer Fire Department,,979-648-2836,Louise,WHARTON,TX,29.128713,-96.39413,FD,HGX
Malabar Fire Department,1840 Malabar RD,321-725-1030,Malabar,BREVARD,FL,28.000314,-80.5841325,FD,MLB
Columbia Lakes Volunteer Fire Department,124 Edgewater DR,979-345-6260,West Columbia,BRAZORIA ,TX,29.16065345,-95.61992269,FD,HGX
Davenport Fire and Rescue,,863-419-3305,Davenport,POLK ,FL,28.153878,-81.5996735,FD,TBW
Zephyrhills Fire Rescue,38410 6TH AVE,813-780-0041,Zephyrhills,PASCO,FL,28.234665,-82.1810115,FD,TBW
Angleton Fire Department,221N Chenango,979-849-1265,Angleton,BRAZORIA ,TX,29.166255,-95.43096,FD,HGX
Sandy Oaks Volunteer Fire Department,3306 Hardy Road,210-621-2131,San Antonio,BEXAR,TX,29.140983,-98.4370905,FD,EWX
Ata-Bexar County Line Volunteer Fire Department,25580 Pleasanton RD,210-626-1324,San Antonio,BEXAR,TX,29.147517,-98.4967425,FD,EWX
"Devine Volunteer Fire & Rescue Department, INC",202 E Herring AVE,830-665-4246,Devine,MEDINA ,TX,29.13776387,-98.90635078,FD,EWX
Primrose Volunteer Fire Department,25 Primrose LN,830-742-4800,Poteet,ATASCOSA ,TX,29.149263,-98.589951,FD,EWX
Westhoff Volunteer Fire Department,,830-236-5787,Westhoff,DE WITT,TX,29.174532,-97.4889935,FD,EWX
Holiday Lakes Volunteer Fire Department,RR 4 Box 620,979-849-1669,Angleton,WASHINGTON ,TX,29.196141,-95.4263825,FD,HGX
El Campo Fire Department,220 Merchant ST,979-543-3335,El Campo,WHARTON,TX,29.19830284,-96.26793125,FD,HGX
Jamaica Beach Volunteer Fire Department,16622 San Louise Pass RD,409-737-1856,Jamaica Beach,GALVESTON,TX,29.19972,-94.991175,FD,HGX
Yancey Volunteer Fire Department,,210-268-7575,Yancey,MEDINA ,TX,29.158773,-99.170531,FD,EWX
Natalia Volunteer Fire Department,,830-663-9443,Natalia,MEDINA ,TX,29.170653,-98.81666,FD,EWX
Boling Fire Department,,979-657-3473,Boling,WHARTON,TX,29.228226,-95.9780915,FD,HGX
"Danbury Volunteer Fire Department, Inc.",,979-922-1176,Danbury,BRAZORIA ,TX,29.227533,-95.3372825,FD,HGX
Indialantic Fire Rescue,216 4TH AVE,321-723-0366,Indialantic,BREVARD,FL,28.091565,-80.5701735,FD,MLB
Stockdale Volunteer Fire Department,111 123 HWY,830-996-1383,Stockdale,WILSON ,TX,29.238444,-97.960482,FD,EWX
South Bexar Volunteer Fire and Rescue,19500 US 281 HWY,210-626-3516,San Antonio,BEXAR,TX,29.22988137,-98.4756081,FD,EWX
"Jarret Volunteer Fire Association, Inc.",,210-622-3900,Von Ormy,BEXAR,TX,29.231862,-98.620514,FD,EWX
Nixon Volunteer Fire Department,,830-582-2299,Nixon,GONZALES ,TX,29.250645,-97.733231,FD,EWX
Somerset Volunteer Fire Department,,830-429-1243,Somerset,BEXAR,TX,29.235715,-98.65371,FD,EWX
Eagle Creek Volunteer Emergency Services,11382 FM 775,830-393-7283,Floresville,WILSON ,TX,29.253267,-98.2057725,FD,EWX
Uvalde Fire Department,123 S Getty ST,830-278-3334,Uvalde,UVALDE ,TX,29.208186,-99.7858305,FD,EWX
Yoakum Fire/ EMS Department,,361-293-5125,Yoakum,LAVACA ,TX,29.271453,-97.1317025,FD,EWX
City of Smiley Volunteer Fire Department,,830-587-6220,Smiley,GONZALES ,TX,29.2662708,-97.6331842,FD,EWX
Melbourne Fire Department,865 W Eau Gallie BLVD,321-608-6000,Melbourne,BREVARD,FL,28.128537,-80.633133,FD,MLB
Damon Volunteer Fire Department,3523 Cedar ST,979-742-3089,Damon,BRAZORIA ,TX,29.29209402,-95.73355452,FD,HGX
Dade City Fire Rescue,14317 4thST,352-521-1494,Dade City,PASCO,FL,28.366398,-82.187181,FD,TBW
Liverpool Volunteer Fire Department,2219 6th street ST,281-581-9565,Liverpool,BRAZORIA ,TX,29.2957553,-95.27776335,FD,HGX
Indian Harbour Beach Volunteer Fire Department,2055 South Patrick DR,321-773-4750,Indian Harbour Beach,BREVARD,FL,28.145952,-80.598051,FD,MLB
Saint Cloud Fire Rescue Department,900 Minnesota AVE,407-957-8480,Saint Cloud,OSCEOLA,FL,28.249353,-81.2874105,FD,MLB
Tiki Island Fire & Rescue,801 Tiki DR,409-933-4338,Tiki Island,GALVESTON,TX,29.29946839,-94.90751166,FD,HGX
Galveston Fire Department,2514 Sealy,409-797-3850,Galveston,GALVESTON,TX,29.30043148,-94.79494048,FD,HGX
Wharton Volunteer Fire Department,319 N Fulton ST,979-532-2491,Wharton,WHARTON,TX,29.313594,-96.0993315,FD,HGX
Satellite Beach Fire Rescue,1390 South Patrick DR,321-773-4405,Satellite Beach,BREVARD,FL,28.172592,-80.606394,FD,MLB
Harmony Volunteer Fire Department,11755 S Foster RD,210-633-3298,San Antonio,BEXAR,TX,29.302515,-98.373033,FD,EWX
Osceola County Department of Fire Rescue and EMS,320 N Beaumont AVE,407-742-7000,Kissimmee,OSCEOLA,FL,28.295982,-81.410724,FD,MLB
Kissimmee Fire Department,200 W Dakin AVE,407-518-2222,Kissimmee,OSCEOLA,FL,28.295469,-81.407673,FD,MLB
Bayou Vista Volunteer Fire Department,2929 Highway 6,409-935-5750,Bayou Vista,GALVESTON,TX,29.32996196,-94.93751529,FD,HGX
Southwest Volunteer Fire Department,10861 Aliann DR,210-622-9743,Atascosa,BEXAR,TX,29.31446235,-98.67968788,FD,EWX
Sweet Home Volunteer Fire Department,FM 531 & FM 318,361-293-7512,Sweet Home,LAVACA ,TX,29.344788,-97.0724205,FD,EWX
La Coste Lions Volunteer Fire Company,,210-415-4059,La Coste,MEDINA ,TX,29.312637,-98.8229915,FD,EWX
Hernando Beach Volunteer Fire Department,3451 Shoal Line BLVD,352-592-5615,Hernando Beach,HERNANDO ,FL,28.485378,-82.6507215,FD,TBW
Hitchcock Volunteer Fire Department,7005 Second ST,409-986-7131,Hitchcock,GALVESTON,TX,29.34675753,-95.01983287,FD,HGX
Spring Hill Fire Rescue District,3445 Bob Hartung CT,352-688-5030,Spring Hill,HERNANDO ,FL,28.485648,-82.575684,FD,TBW
Knippa Emergency Service,,000-000-0000,Knippa,UVALDE ,TX,29.297905,-99.6343593,FD,EWX
La Marque Fire Department,1111 Bayou RD,409-938-9260,La Marque,GALVESTON,TX,29.368827,-94.9711905,FD,HGX
Santa Fe Fire & Rescue,13112 Highway 6,409-925-7331,Santa Fe,GALVESTON,TX,29.376873,-95.100561,FD,HGX
Reedy Creek Emergency Services,,407-560-1963,Lake Buena Vista,ORANGE ,FL,28.36783,-81.558675,FD,MLB
Kicaster Volunteer Fire Department,,830-217-4332,Adkins,WILSON ,TX,29.3602,-98.161575,FD,EWX
Lone Oak Volunteer Fire Department,,210-649-2141,Adkins,BEXAR,TX,29.360139,-98.2501505,FD,EWX
Lavernia Volunteer Fire Department,,830-779-2438,Lavernia,WILSON ,TX,29.369292,-98.0820305,FD,EWX
Patrick Air Force Base,950 S Patrick DR,321-494-6805,Cocoa Beach,BREVARD,FL,28.2374284,-80.60190045,FD,MLB
Longhorn Volunteer Fire Department,9505 State Highway 123 N,830-996-3025,Stockdale,WILSON ,TX,29.37446892,-97.95658424,FD,EWX
Castroville Volunteer Fire Company,807 PARIS ST,830-538-2853,Castroville,MEDINA ,TX,29.35422067,-98.88079765,FD,EWX
Hondo Volunteer Fire Company,,830-426-8706,Hondo,MEDINA ,TX,29.3483144,-99.1438261,FD,EWX
Port Bolivar Volunteer Fire Department,,409-684-1984,Port Bolivar,GALVESTON,TX,29.38848,-94.75247,FD,HGX
Tri Community Fire Association,575 HWY,352-583-3473,Lacoochee,PASCO,FL,28.46800694,-82.16627255,FD,TBW
Hungerford Volunteer Fire Department,,979-532-0439,Hungerford,WHARTON,TX,29.397993,-96.0769925,FD,HGX
Needville Volunteer Fire Department,,979-793-4262,Needville,FORT BEND,TX,29.399433,-95.816951,FD,HGX
Grand Isle Volunteer Fire Company #1,100 Chighizola,985-787-2777,Grand Isle,JEFFERSON,LA,29.23078204,-89.9983192,FD,LIX
Texas City Fire Department,1725 25th ST N,409-643-5700,Texas City,GALVESTON,TX,29.4010107,-94.93077048,FD,HGX
County Line Volunteer Fire Department,146 Sandy Oakes DR,830-379-4854,Sequin,GUADALUPE,TX,29.389842,-97.957251,FD,EWX
Iowa Colony Volunteer Fire Department,12005 CR 65,281-369-3969,Rosharon,BRAZORIA ,TX,29.4101892,-95.41051789,FD,HGX
Lackland Air Force Base Fire Protection,37 CES/CEF,210-671-2921,Lackland AFB,BEXAR,TX,29.3821099,-98.6266981,FD,EWX
D'Hanis Volunteer Fire Department,,830-363-7444,D'Hanis,MEDINA ,TX,29.367528,-99.3076325,FD,EWX
Alvin Volunteer Fire Department,302 W House ST,281-331-7688,Alvin,BRAZORIA ,TX,29.418696,-95.246172,FD,HGX
